"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"111",30,9e+05,742500,2.75,-0.25,-8.33333333333333,3031.19076891637,-99.2191815247725,-3.16952677430604,1091228.67680989,-35718.9053489182,-3.16952677430605,348728.676809894,-35718.9053489182,-9.29096891397876
"112",30,9e+05,742500,2.875,-0.125,-4.16666666666667,3080.57664229007,-49.8333081510768,-1.59190997153757,1109007.59122442,-17939.9909343878,-1.59190997153758,366507.591224424,-17939.9909343878,-4.66643354437249
"113",30,9e+05,742500,3,0,0,3130.40995044114,0,0,1126947.58215881,0,0,384447.582158812,0,0
"114",30,9e+05,742500,3.125,0.125,4.16666666666667,3180.68772989915,50.2777794580015,1.60610847313836,1145047.58276369,18100.0006048805,1.60610847313836,402547.582763692,18100.0006048805,4.70805421723359
"115",30,9e+05,742500,3.25,0.25,8.33333333333333,3231.40691911242,100.996968671272,3.22631764753493,1163306.49088047,36358.9087216579,3.22631764753493,420806.49088047,36358.9087216579,9.45744242101603
"116",30,9e+05,742500,3.375,0.375,12.5,3282.56436123629,152.154410795143,4.86052667874061,1181723.17004506,54775.5878862513,4.86052667874061,439223.170045063,54775.5878862513,14.2478690017158
"117",30,9e+05,742500,3.5,0.5,16.6666666666667,3334.15680698053,203.746856539384,6.50863176916083,1200296.45051299,73348.8683541783,6.50863176916083,457796.45051299,73348.8683541783,19.0790296930203
"118",30,1e+06,825000,2.5,-0.5,-16.6666666666667,3259.74741524634,-218.485863021595,-6.28151839000272,1173509.06948868,-78654.9106877742,-6.28151839000272,348509.069488683,-78654.9106877742,-18.4132825654641
"119",30,1e+06,825000,2.625,-0.375,-12.5,3313.61688109847,-164.616397169471,-4.73275896122313,1192902.07719545,-59261.9029810096,-4.73275896122313,367902.077195448,-59261.9029810096,-13.8733380460892
"120",30,1e+06,825000,2.75,-0.25,-8.33333333333333,3367.98974324041,-110.243535027525,-3.16952677430605,1212476.30756655,-39687.6726099092,-3.16952677430606,387476.307566548,-39687.6726099092,-9.29096891397879
"121",30,1e+06,825000,2.875,-0.125,-4.16666666666667,3422.86293587785,-55.3703423900852,-1.59190997153756,1232230.65691603,-19933.3232604307,-1.59190997153757,407230.656916027,-19933.3232604307,-4.66643354437245
"122",30,1e+06,825000,3,0,0,3478.23327826794,0,0,1252163.98017646,0,0,427163.980176458,0,0
"123",30,1e+06,825000,3.125,0.125,4.16666666666667,3534.09747766572,55.864199397779,1.60610847313835,1272275.09195966,20111.1117832004,1.60610847313834,447275.091959658,20111.1117832004,4.70805421723355
"124",30,1e+06,825000,3.25,0.25,8.33333333333333,3590.45213234713,112.218854079191,3.22631764753492,1292562.76764497,40398.7874685086,3.22631764753491,467562.767644966,40398.7874685086,9.45744242101598
"125",30,1e+06,825000,3.375,0.375,12.5,3647.29373470699,169.060456439048,4.86052667874063,1313025.74449452,60861.7643180573,4.86052667874064,488025.744494515,60861.7643180573,14.2478690017159
"126",30,1e+06,825000,3.5,0.5,16.6666666666667,3704.61867442281,226.385396154871,6.50863176916082,1333662.72279221,81498.7426157533,6.5086317691608,508662.722792211,81498.7426157533,19.0790296930202
